Time,Analyse.Calculations.ElapsedTimeToCreateLayer,Analyse.Calculations.Heat.TotalCoolTime,Analyse.Calculations.Heat.TotalHeatTime,Analyse.Calculations.Melt[1].ContourLength,Analyse.Calculations.Melt[1].ContourTime,Analyse.Calculations.Melt[1].ScanlengthHistogram[0],Analyse.Calculations.Melt[1].ScanlengthHistogram[10],Analyse.Calculations.Melt[1].ScanlengthHistogram[11],Analyse.Calculations.Melt[1].ScanlengthHistogram[12],Analyse.Calculations.Melt[1].ScanlengthHistogram[13],Analyse.Calculations.Melt[1].ScanlengthHistogram[14],Analyse.Calculations.Melt[1].ScanlengthHistogram[15],Analyse.Calculations.Melt[1].ScanlengthHistogram[16],Analyse.Calculations.Melt[1].ScanlengthHistogram[1],Analyse.Calculations.Melt[1].ScanlengthHistogram[2],Analyse.Calculations.Melt[1].ScanlengthHistogram[3],Analyse.Calculations.Melt[1].ScanlengthHistogram[4],Analyse.Calculations.Melt[1].ScanlengthHistogram[5],Analyse.Calculations.Melt[1].ScanlengthHistogram[6],Analyse.Calculations.Melt[1].ScanlengthHistogram[7],Analyse.Calculations.Melt[1].ScanlengthHistogram[8],Analyse.Calculations.Melt[1].ScanlengthHistogram[9],Analyse.Calculations.Melt[1].SquareBeginSpeed,Analyse.Calculations.Melt[1].SquaresTime,Analyse.Calculations.Preheating[0].ApproximatedTotalPreheatTime,Analyse.Calculations.Preheating[0].Preheat1Area,Analyse.Calculations.Preheating[0].Preheat1Time,Analyse.Calculations.Preheating[0].Preheat2Area,Analyse.Calculations.Preheating[0].Preheat2Time,Analyse.Calculations.Preheating[0].Preheat3Area,Analyse.Calculations.Wafer[2].WaferTime,Builds.State.CurrentBuild.CurrentHeight,Number pores,ratio surface STL / POR,hist_diameter_1pix,hist_diameter_2pix,hist_diameter_3pix,hist_diameter_4pix,hist_diameter_5pix,hist_diameter_6pix,hist_diameter_7pix,hist_diameter_8pix,hist_diameter_9pix,hist_diameter_10pix,hist_diameter_11pix,hist_diameter_12pix,hist_diameter_13pix,hist_diameter_14pix
1.47E+12,1.290002,0,0,4836.393,6.182197,52,0,0,0,0,0,0,0,43,54,210,54,145,258,39,0,0,40933.17,13.1878,20.19339,43447.97,15.84037,21952.78,4.022301,21495.19,1.605422,23.5,13,4.15E-05,2,0,0,0,0,0,0,0,0,0,0,0,0,0
1.47E+12,1.730002,0,0,4835.726,6.181362,5,4,0,0,0,0,0,0,77,16,6,96,87,389,17,18,9,41288.45,11.29221,20.17342,43499.78,15.85921,21923.69,3.982396,21576.09,1.604966,23.5,13,4.15E-05,2,0,0,0,0,0,0,0,0,0,0,0,0,0
1.47E+12,1.730002,0,0,4835.726,6.181362,5,4,0,0,0,0,0,0,77,16,6,96,87,389,17,18,9,41288.45,11.29221,20.17342,43499.78,15.85921,21923.69,3.982396,21576.09,1.604966,23.55,21,8.30E-05,2,1,1,1,0,0,0,0,0,0,0,0,0,0
1.47E+12,1.730002,0,0,4838.458,6.18493,21,0,0,0,0,0,0,0,13,15,16,52,115,324,108,0,0,41283.17,10.3083,20.15675,43447.97,15.84037,21967.86,3.99094,21480.11,1.604608,23.55,21,8.30E-05,2,1,1,1,0,0,0,0,0,0,0,0,0,0
1.47E+12,1.180002,0,0,4838.458,6.18493,21,0,0,0,0,0,0,0,13,15,16,52,115,324,108,0,0,41283.17,10.3083,20.15675,43447.97,15.84037,21967.86,3.99094,21480.11,1.604608,23.55,21,8.30E-05,2,1,1,1,0,0,0,0,0,0,0,0,0,0
1.47E+12,1.180002,0,0,4838.458,6.18493,21,0,0,0,0,0,0,0,13,15,16,52,115,324,108,0,0,41283.17,10.3083,20.15675,43447.97,15.84037,21967.86,3.99094,21480.11,1.604608,23.6,15,4.73E-05,2,2,0,0,0,0,0,0,0,0,0,0,0,0
1.47E+12,1.730002,0,0,4837.987,6.184315,1,0,0,0,0,0,0,0,2,213,72,56,98,295,75,0,0,41350.95,12.55866,20.16469,43499.78,15.85921,21938.19,3.978999,21561.59,1.600784,23.6,15,4.73E-05,2,2,0,0,0,0,0,0,0,0,0,0,0,0
1.47E+12,1.730002,0,0,4837.987,6.184315,1,0,0,0,0,0,0,0,2,213,72,56,98,295,75,0,0,41350.95,12.55866,20.16469,43499.78,15.85921,21938.19,3.978999,21561.59,1.600784,23.65,27,0.000145146,10,4,0,0,0,0,0,0,0,0,0,0,0,0
1.47E+12,1.570002,0,0,4836.067,6.181825,10,0,0,0,0,0,0,0,85,40,132,33,74,306,88,2,0,41231.61,11.92151,20.16005,43447.97,15.84037,21946.51,3.992046,21501.46,1.605336,23.65,27,0.000145146,10,4,0,0,0,0,0,0,0,0,0,0,0,0
1.47E+12,1.570002,0,0,4836.067,6.181825,10,0,0,0,0,0,0,0,85,40,132,33,74,306,88,2,0,41231.61,11.92151,20.16005,43447.97,15.84037,21946.51,3.992046,21501.46,1.605336,23.7,18,9.10E-05,2,1,0,1,0,2,0,0,0,0,0,0,0,0
1.47E+12,1.170002,0,0,4837.337,6.183474,18,0,0,0,0,0,0,0,13,14,14,46,129,288,91,38,0,41381.68,10.22642,20.16769,43499.78,15.85921,21939.01,3.976207,21560.76,1.606141,23.7,18,9.10E-05,2,1,0,1,0,2,0,0,0,0,0,0,0,0
1.47E+12,1.170002,0,0,4837.337,6.183474,18,0,0,0,0,0,0,0,13,14,14,46,129,288,91,38,0,41381.68,10.22642,20.16769,43499.78,15.85921,21939.01,3.976207,21560.76,1.606141,23.75,38,0.00021996,14,4,2,1,1,0,0,0,0,0,0,0,0,0
1.47E+12,1.720002,0,0,4837.909,6.184212,5,0,0,0,0,0,0,0,3,82,25,102,83,296,118,0,0,41347.2,11.1054,20.15056,43447.2,15.84023,21960.62,3.983447,21486.58,1.607206,23.75,38,0.00021996,14,4,2,1,1,0,0,0,0,0,0,0,0,0
1.47E+12,1.720002,0,0,4837.909,6.184212,5,0,0,0,0,0,0,0,3,82,25,102,83,296,118,0,0,41347.2,11.1054,20.15056,43447.2,15.84023,21960.62,3.983447,21486.58,1.607206,23.8,10,2.30E-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.47E+12,1.470002,0,0,4840.876,6.188008,28,0,0,0,0,0,0,0,20,43,176,15,94,314,81,0,0,41266.07,11.89669,20.16201,43499.78,15.85921,21883.85,3.977322,21615.92,1.609198,23.8,10,2.30E-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.47E+12,1.470002,0,0,4840.876,6.188008,28,0,0,0,0,0,0,0,20,43,176,15,94,314,81,0,0,41266.07,11.89669,20.16201,43499.78,15.85921,21883.85,3.977322,21615.92,1.609198,23.85,8,2.99E-05,1,1,0,0,0,0,0,0,0,0,0,0,0,0
1.47E+12,1.470002,0,0,4844.112,6.192183,52,0,0,0,0,0,0,0,42,55,202,57,157,275,18,0,0,41378.35,13.23045,20.14352,43446.31,15.83973,21933.08,3.975455,21513.23,1.609198,23.85,8,2.99E-05,1,1,0,0,0,0,0,0,0,0,0,0,0,0
1.47E+12,1.320002,0,0,4844.112,6.192183,52,0,0,0,0,0,0,0,42,55,202,57,157,275,18,0,0,41378.35,13.23045,20.14352,43446.31,15.83973,21933.08,3.975455,21513.23,1.610027,23.85,8,2.99E-05,1,1,0,0,0,0,0,0,0,0,0,0,0,0
1.47E+12,1.320002,0,0,4844.112,6.192183,52,0,0,0,0,0,0,0,42,55,202,57,157,275,18,0,0,41378.35,13.23045,20.14352,43446.31,15.83973,21933.08,3.975455,21513.23,1.610027,23.9,3,1.04E-05,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1.47E+12,1.760002,0,0,4849.76,6.199481,5,8,0,0,0,0,0,0,75,17,4,98,83,383,25,16,7,41202,11.26652,20.17185,43499.78,15.85921,21864.28,3.979954,21635.5,1.611399,23.9,3,1.04E-05,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1.47E+12,1.760002,0,0,4849.76,6.199481,5,8,0,0,0,0,0,0,75,17,4,98,83,383,25,16,7,41202,11.26652,20.17185,43499.78,15.85921,21864.28,3.979954,21635.5,1.611399,23.95,24,5.75E-05,4,1,0,0,0,0,0,0,0,0,0,0,0,0
1.47E+12,1.160002,0,0,4850.346,6.200233,20,0,0,0,0,0,0,0,14,15,16,39,154,293,113,0,0,41241.8,10.30825,20.15296,43444.96,15.83923,21913.93,3.985138,21531.04,1.612107,23.95,24,5.75E-05,4,1,0,0,0,0,0,0,0,0,0,0,0,0
1.47E+12,1.160002,0,0,4850.346,6.200233,20,0,0,0,0,0,0,0,14,15,16,39,154,293,113,0,0,41241.8,10.30825,20.15296,43444.96,15.83923,21913.93,3.985138,21531.04,1.612107,24,17,8.74E-05,5,1,0,0,1,0,0,0,0,0,0,0,0,0
1.47E+12,1.660002,0,0,4851.513,6.201719,1,0,0,0,0,0,0,0,2,216,61,52,70,323,78,0,0,41141.07,12.42684,20.16668,43499.78,15.85921,21839.7,3.981356,21660.08,1.613253,24,17,8.74E-05,5,1,0,0,1,0,0,0,0,0,0,0,0,0
1.47E+12,1.660002,0,0,4851.513,6.201719,1,0,0,0,0,0,0,0,2,216,61,52,70,323,78,0,0,41141.07,12.42684,20.16668,43499.78,15.85921,21839.7,3.981356,21660.08,1.613253,24.05,11,4.72E-05,3,0,1,0,0,0,0,0,0,0,0,0,0,0
1.47E+12,1.660002,0,0,4852.1,6.202477,10,0,0,0,0,0,0,0,87,38,143,31,89,303,75,2,0,41166.79,12.03282,20.15473,43443.45,15.83875,21894.79,3.988912,21548.65,1.614018,24.05,11,4.72E-05,3,0,1,0,0,0,0,0,0,0,0,0,0,0
1.47E+12,1.660002,0,0,4852.1,6.202477,10,0,0,0,0,0,0,0,87,38,143,31,89,303,75,2,0,41166.79,12.03282,20.15473,43443.45,15.83875,21894.79,3.988912,21548.65,1.614018,24.1,4,8.05E-06,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.47E+12,1.220002,0,0,4851.429,6.201621,19,0,0,0,0,0,0,0,13,14,14,51,113,290,100,38,0,41150.43,10.24719,20.17434,43499.78,15.85921,21851.4,3.982593,21648.38,1.613152,24.1,4,8.05E-06,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.47E+12,1.220002,0,0,4851.429,6.201621,19,0,0,0,0,0,0,0,13,14,14,51,113,290,100,38,0,41150.43,10.24719,20.17434,43499.78,15.85921,21851.4,3.982593,21648.38,1.613152,24.15,8,3.33E-05,1,1,0,0,0,0,0,0,0,0,0,0,0,0
1.47E+12,1.780002,0,0,4850.885,6.200987,3,0,0,0,0,0,0,0,5,78,24,100,64,303,131,0,0,41205.86,11.00817,20.13957,43441.94,15.83829,21836.33,3.974487,21605.61,1.612297,24.15,8,3.33E-05,1,1,0,0,0,0,0,0,0,0,0,0,0,0
1.47E+12,1.780002,0,0,4850.885,6.200987,3,0,0,0,0,0,0,0,5,78,24,100,64,303,131,0,0,41205.86,11.00817,20.13957,43441.94,15.83829,21836.33,3.974487,21605.61,1.612297,24.2,20,8.62E-05,4,0,2,0,0,0,0,0,0,0,0,0,0,0
1.47E+12,1.480002,0,0,4852.845,6.203583,28,0,0,0,0,0,0,0,20,42,176,14,91,296,101,0,0,40983.27,11.85145,20.17059,43499.78,15.85921,21769.48,3.983839,21730.29,1.611714,24.2,20,8.62E-05,4,0,2,0,0,0,0,0,0,0,0,0,0,0
1.47E+12,1.480002,0,0,4852.845,6.203583,28,0,0,0,0,0,0,0,20,42,176,14,91,296,101,0,0,40983.27,11.85145,20.17059,43499.78,15.85921,21769.48,3.983839,21730.29,1.611714,24.25,23,8.04E-05,6,1,0,0,0,0,0,0,0,0,0,0,0,0
1.47E+12,1.290002,0,0,4854.371,6.205602,27,0,0,0,0,0,0,0,18,21,143,53,166,307,34,0,0,41199.6,11.85964,20.13979,43440.66,15.83783,21825.8,3.973176,21614.85,1.614125,24.25,23,8.04E-05,6,1,0,0,0,0,0,0,0,0,0,0,0,0
1.47E+12,1.290002,0,0,4854.371,6.205602,27,0,0,0,0,0,0,0,18,21,143,53,166,307,34,0,0,41199.6,11.85964,20.13979,43440.66,15.83783,21825.8,3.973176,21614.85,1.614125,24.3,15,6.55E-05,3,3,0,0,0,0,0,0,0,0,0,0,0,0
1.47E+12,1.760002,0,0,4858.108,6.21047,5,0,0,0,0,0,0,0,77,16,6,97,86,405,24,10,6,41097.31,11.35567,20.17032,43499.78,15.85921,21802.58,3.978821,21697.2,1.61191,24.3,15,6.55E-05,3,3,0,0,0,0,0,0,0,0,0,0,0,0
1.47E+12,1.760002,0,0,4858.108,6.21047,5,0,0,0,0,0,0,0,77,16,6,97,86,405,24,10,6,41097.31,11.35567,20.17032,43499.78,15.85921,21802.58,3.978821,21697.2,1.61191,24.35,14,3.91E-05,3,0,0,0,0,0,0,0,0,0,0,0,0,0
1.47E+12,1.220002,0,0,4854.238,6.205525,20,0,0,0,0,0,0,0,14,15,19,51,110,327,109,0,0,40891.79,10.32844,20.17371,43439.81,15.83739,21841.42,4.005949,21598.39,1.610198,24.35,14,3.91E-05,3,0,0,0,0,0,0,0,0,0,0,0,0,0
1.47E+12,1.220002,0,0,4854.238,6.205525,20,0,0,0,0,0,0,0,14,15,19,51,110,327,109,0,0,40891.79,10.32844,20.17371,43439.81,15.83739,21841.42,4.005949,21598.39,1.610198,24.4,9,2.30E-05,2,0,0,0,0,0,0,0,0,0,0,0,0,0
1.47E+12,1.680002,0,0,4853.052,6.20396,18,0,0,0,0,0,0,0,19,117,51,128,78,316,67,0,0,41112.95,12.28379,20.16497,43499.78,15.85921,21811.3,3.978898,21688.47,1.606238,24.4,9,2.30E-05,2,0,0,0,0,0,0,0,0,0,0,0,0,0
1.47E+12,1.680002,0,0,4853.052,6.20396,18,0,0,0,0,0,0,0,19,117,51,128,78,316,67,0,0,41112.95,12.28379,20.16497,43499.78,15.85921,21811.3,3.978898,21688.47,1.606238,24.45,20,0.000106794,5,1,0,0,0,0,1,0,0,0,0,0,0,0
1.47E+12,1.680002,0,0,4845.045,6.193457,10,0,0,0,0,0,0,0,86,39,132,32,68,326,72,6,0,40794.92,11.93135,20.17146,43437.05,15.83651,21780.7,4.004294,21656.35,1.604888,24.45,20,0.000106794,5,1,0,0,0,0,1,0,0,0,0,0,0,0
1.47E+12,1.680002,0,0,4845.045,6.193457,10,0,0,0,0,0,0,0,86,39,132,32,68,326,72,6,0,40794.92,11.93135,20.17146,43437.05,15.83651,21780.7,4.004294,21656.35,1.604888,24.5,12,9.19E-05,1,1,1,1,0,0,0,1,0,0,0,0,0,0
1.47E+12,1.200002,0,0,4857.29,6.209238,19,0,0,0,0,0,0,0,12,13,15,51,130,286,90,38,0,40973.94,10.27052,20.16116,43468.92,15.84799,21749.08,3.981004,21719.84,1.606658,24.5,12,9.19E-05,1,1,1,1,0,0,0,1,0,0,0,0,0,0
1.47E+12,1.200002,0,0,4857.29,6.209238,19,0,0,0,0,0,0,0,12,13,15,51,130,286,90,38,0,40973.94,10.27052,20.16116,43468.92,15.84799,21749.08,3.981004,21719.84,1.606658,24.55,42,0.000171133,11,3,0,1,0,0,0,0,0,0,0,0,0,0
1.47E+12,1.760002,0,0,4857.992,6.210129,5,0,0,0,0,0,0,0,3,79,27,91,72,319,114,0,0,40783.98,11.03573,20.16481,43437.02,15.83647,21753.15,4.000307,21683.87,1.611679,24.55,42,0.000171133,11,3,0,1,0,0,0,0,0,0,0,0,0,0
1.47E+12,1.760002,0,0,4857.992,6.210129,5,0,0,0,0,0,0,0,3,79,27,91,72,319,114,0,0,40783.98,11.03573,20.16481,43437.02,15.83647,21753.15,4.000307,21683.87,1.611679,24.6,7,1.84E-05,2,0,0,0,0,0,0,0,0,0,0,0,0,0
1.47E+12,1.440002,0,0,4857.935,6.210022,28,0,0,0,0,0,0,0,20,45,176,16,94,312,83,0,0,40995.82,11.94413,20.15433,43468.92,15.84799,21747.09,3.978514,21721.83,1.61241,24.6,7,1.84E-05,2,0,0,0,0,0,0,0,0,0,0,0,0,0
1.47E+12,1.440002,0,0,4857.935,6.210022,28,0,0,0,0,0,0,0,20,45,176,16,94,312,83,0,0,40995.82,11.94413,20.15433,43468.92,15.84799,21747.09,3.978514,21721.83,1.61241,24.65,5,1.26E-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.47E+12,1.440002,0,0,5106.319,6.53805,27,0,0,0,0,0,0,0,21,45,171,14,79,323,82,0,0,40563.66,11.75493,20.18748,43439.81,15.83738,21752.2,4.021854,21687.61,1.613557,24.65,5,1.26E-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.47E+12,1.440002,0,0,5106.319,6.53805,27,0,0,0,0,0,0,0,21,45,171,14,79,323,82,0,0,40563.66,11.75493,20.18748,43439.81,15.83738,21752.2,4.021854,21687.61,1.613557,24.7,8,1.49E-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.47E+12,1.850003,0,0,5098.881,6.528789,4,0,0,0,0,0,0,0,77,19,4,97,178,322,17,12,2,40970.82,11.33449,20.15922,43468.92,15.84799,21736.96,3.979097,21731.96,1.608973,24.7,8,1.49E-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.47E+12,1.850003,0,0,5098.881,6.528789,4,0,0,0,0,0,0,0,77,19,4,97,178,322,17,12,2,40970.82,11.33449,20.15922,43468.92,15.84799,21736.96,3.979097,21731.96,1.608973,24.75,30,0.000120519,6,5,0,1,0,0,0,0,0,0,0,0,0,0
1.47E+12,1.350002,0,0,5102.813,6.53411,29,0,0,0,0,0,0,0,14,14,15,38,93,359,101,0,0,39734,10.26073,20.26955,43440.66,15.83781,21753.67,4.106114,21686.99,1.60895,24.75,30,0.000120519,6,5,0,1,0,0,0,0,0,0,0,0,0,0
1.47E+12,1.350002,0,0,5102.813,6.53411,29,0,0,0,0,0,0,0,14,14,15,38,93,359,101,0,0,39734,10.26073,20.26955,43440.66,15.83781,21753.67,4.106114,21686.99,1.60895,24.8,37,0.00018141,14,2,2,0,0,0,0,0,0,0,0,0,0,0
1.47E+12,1.750003,0,0,5106.601,6.539165,1,0,0,0,0,0,0,0,2,206,61,57,89,319,61,3,0,40869.26,12.34042,20.15576,43468.92,15.84798,21694.44,3.981182,21774.48,1.610986,24.8,37,0.00018141,14,2,2,0,0,0,0,0,0,0,0,0,0,0
1.47E+12,1.750003,0,0,5106.601,6.539165,1,0,0,0,0,0,0,0,2,206,61,57,89,319,61,3,0,40869.26,12.34042,20.15576,43468.92,15.84798,21694.44,3.981182,21774.48,1.610986,24.85,26,0.00018017,6,9,2,0,0,0,0,1,0,0,0,0,0,0
1.47E+12,1.750003,0,0,5113.18,6.54777,2,0,0,0,0,0,0,0,77,36,135,37,68,344,53,6,0,39699.63,11.71319,20.26178,43441.93,15.83828,21674.89,4.094783,21767.04,1.611099,24.85,26,0.00018017,6,9,2,0,0,0,0,1,0,0,0,0,0,0
1.47E+12,1.750003,0,0,5113.18,6.54777,2,0,0,0,0,0,0,0,77,36,135,37,68,344,53,6,0,39699.63,11.71319,20.26178,43441.93,15.83828,21674.89,4.094783,21767.04,1.611099,24.9,70,0.000672685,12,12,8,3,9,0,1,1,0,0,1,1,0,0
1.47E+12,1.270002,0,0,5119.69,6.556285,19,0,0,0,0,0,0,0,12,14,15,54,118,286,99,35,0,40847.29,10.22702,20.17229,43499.11,15.85915,21678.37,3.980384,21820.73,1.609622,24.9,70,0.000672685,12,12,8,3,9,0,1,1,0,0,1,1,0,0
1.47E+12,1.270002,0,0,5119.69,6.556285,19,0,0,0,0,0,0,0,12,14,15,54,118,286,99,35,0,40847.29,10.22702,20.17229,43499.11,15.85915,21678.37,3.980384,21820.73,1.609622,24.95,70,0.00124822,11,11,7,6,4,5,3,3,3,3,2,3,0,0
1.47E+12,1.720002,0,0,4922.574,6.293549,5,0,0,0,0,0,0,0,74,11,38,96,143,249,102,1,0,39438.7,11.17127,20.28198,43443.45,15.83875,21666.73,4.120327,21776.72,1.607638,24.95,70,0.00124822,11,11,7,6,4,5,3,3,3,3,2,3,0,0
1.47E+12,1.720002,0,0,4922.574,6.293549,5,0,0,0,0,0,0,0,74,11,38,96,143,249,102,1,0,39438.7,11.17127,20.28198,43443.45,15.83875,21666.73,4.120327,21776.72,1.607638,25,65,0.00100292,4,13,9,9,5,6,3,1,1,1,3,0,1,0
1.47E+12,1.620002,0,0,4927.969,6.300481,28,0,0,0,0,0,0,0,20,40,176,14,121,345,29,0,0,40792.63,11.91924,20.16453,43499.78,15.85921,21652.95,3.981027,21846.83,1.604937,25,65,0.00100292,4,13,9,9,5,6,3,1,1,1,3,0,1,0
1.47E+12,1.620002,0,0,4927.969,6.300481,28,0,0,0,0,0,0,0,20,40,176,14,121,345,29,0,0,40792.63,11.91924,20.16453,43499.78,15.85921,21652.95,3.981027,21846.83,1.604937,25.05,74,0.000501168,22,12,6,4,4,0,1,0,0,0,0,0,0,0
1.47E+12,1.380002,0,0,4927.138,6.299411,27,0,0,0,0,0,0,0,22,43,170,14,85,315,83,0,0,39465.25,11.70903,20.28731,43444.96,15.83923,21662.82,4.116807,21782.14,1.603896,25.05,74,0.000501168,22,12,6,4,4,0,1,0,0,0,0,0,0,0
1.47E+12,1.380002,0,0,4927.138,6.299411,27,0,0,0,0,0,0,0,22,43,170,14,85,315,83,0,0,39465.25,11.70903,20.28731,43444.96,15.83923,21662.82,4.116807,21782.14,1.603896,25.1,95,0.000761688,19,20,6,4,3,1,2,2,0,0,0,0,0,1
1.47E+12,1.870003,0,0,4927.917,6.300398,5,0,0,0,0,0,0,0,76,17,6,93,184,293,30,13,9,40891.05,11.28477,20.17155,43499.78,15.85921,21703.57,3.980747,21796.2,1.601892,25.1,95,0.000761688,19,20,6,4,3,1,2,2,0,0,0,0,0,1
1.47E+12,1.870003,0,0,4927.917,6.300398,5,0,0,0,0,0,0,0,76,17,6,93,184,293,30,13,9,40891.05,11.28477,20.17155,43499.78,15.85921,21703.57,3.980747,21796.2,1.601892,25.15,81,0.00105949,10,15,10,6,3,5,4,2,2,2,0,0,1,1
1.47E+12,1.160002,0,0,4928.992,6.30179,21,0,0,0,0,0,0,0,15,15,15,38,157,302,103,0,0,39362.13,10.31594,20.29519,43446.31,15.83973,21668.9,4.128757,21777.41,1.596489,25.15,81,0.00105949,10,15,10,6,3,5,4,2,2,2,0,0,1,1
1.47E+12,1.160002,0,0,4928.992,6.30179,21,0,0,0,0,0,0,0,15,15,15,38,157,302,103,0,0,39362.13,10.31594,20.29519,43446.31,15.83973,21668.9,4.128757,21777.41,1.596489,25.2,68,0.000391048,17,9,5,4,1,1,0,1,0,0,0,0,0,0
1.47E+12,1.620002,0,0,4923.689,6.294935,18,0,0,0,0,0,0,0,9,113,49,132,90,318,57,0,0,40933.27,12.13117,20.17087,43499.78,15.85921,21745.13,3.984242,21754.65,1.5941,25.2,68,0.000391048,17,9,5,4,1,1,0,1,0,0,0,0,0,0
1.47E+12,1.620002,0,0,4923.689,6.294935,18,0,0,0,0,0,0,0,9,113,49,132,90,318,57,0,0,40933.27,12.13117,20.17087,43499.78,15.85921,21745.13,3.984242,21754.65,1.5941,25.25,61,0.00356683,8,0,0,0,0,0,0,0,0,0,1,5,5,19
1.47E+12,1.620002,0,0,4912.4,6.28033,10,0,0,0,0,0,0,0,79,40,134,34,69,337,61,4,0,39443.38,11.8663,20.31072,43447.2,15.84023,21763.32,4.138202,21683.88,1.591997,25.25,61,0.00356683,8,0,0,0,0,0,0,0,0,0,1,5,5,19
1.47E+12,1.620002,0,0,4912.4,6.28033,10,0,0,0,0,0,0,0,79,40,134,34,69,337,61,4,0,39443.38,11.8663,20.31072,43447.2,15.84023,21763.32,4.138202,21683.88,1.591997,25.3,42,0.00594339,3,1,1,0,0,0,0,0,0,0,0,0,0,18
1.47E+12,1.230002,0,0,4900.917,6.265487,23,0,0,0,0,0,0,0,13,14,22,52,95,309,92,37,0,40977,10.31148,20.17153,43499.78,15.85921,21747.07,3.980348,21752.71,1.592878,25.3,42,0.00594339,3,1,1,0,0,0,0,0,0,0,0,0,0,18
1.47E+12,1.230002,0,0,4900.917,6.265487,23,0,0,0,0,0,0,0,13,14,22,52,95,309,92,37,0,40977,10.31148,20.17153,43499.78,15.85921,21747.07,3.980348,21752.71,1.592878,25.35,54,0.00711406,7,3,1,0,0,0,0,0,0,0,0,0,0,5
1.47E+12,1.730002,0,0,4890.005,6.251314,4,0,0,0,0,0,0,0,6,82,25,116,118,284,95,0,0,39678.49,11.33528,20.27987,43447.97,15.84037,21750.99,4.111353,21696.98,1.592595,25.35,54,0.00711406,7,3,1,0,0,0,0,0,0,0,0,0,0,5
1.47E+12,1.730002,0,0,4890.005,6.251314,4,0,0,0,0,0,0,0,6,82,25,116,118,284,95,0,0,39678.49,11.33528,20.27987,43447.97,15.84037,21750.99,4.111353,21696.98,1.592595,25.4,36,0.00673899,2,3,0,0,0,0,1,0,0,0,0,0,0,1
1.47E+12,1.450002,0,0,4876.246,6.233613,28,0,0,0,0,0,0,0,20,48,176,19,110,300,78,0,0,40959.83,12.01248,20.16346,43499.78,15.85921,21734.48,3.979703,21765.29,1.605901,25.4,36,0.00673899,2,3,0,0,0,0,1,0,0,0,0,0,0,1
1.47E+12,1.450002,0,0,4876.246,6.233613,28,0,0,0,0,0,0,0,20,48,176,19,110,300,78,0,0,40959.83,12.01248,20.16346,43499.78,15.85921,21734.48,3.979703,21765.29,1.605901,25.45,2,4.61E-06,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.47E+12,1.290002,0,0,4865.673,6.219814,52,0,0,0,0,0,0,0,42,55,190,72,148,282,18,0,0,39678.5,13.24719,20.27396,43447.97,15.84037,21695.89,4.100935,21752.08,1.604908,25.45,2,4.61E-06,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.47E+12,1.290002,0,0,4865.673,6.219814,52,0,0,0,0,0,0,0,42,55,190,72,148,282,18,0,0,39678.5,13.24719,20.27396,43447.97,15.84037,21695.89,4.100935,21752.08,1.604908,25.5,12,4.95E-05,2,2,0,0,0,0,0,0,0,0,0,0,0,0
1.47E+12,1.790002,0,0,4867.864,6.222636,4,0,0,0,0,0,0,0,82,16,8,94,80,410,32,12,0,40827,11.42334,20.17133,43499.78,15.85921,21666.59,3.980181,21833.19,1.606453,25.5,12,4.95E-05,2,2,0,0,0,0,0,0,0,0,0,0,0,0
1.47E+12,1.790002,0,0,4867.864,6.222636,4,0,0,0,0,0,0,0,82,16,8,94,80,410,32,12,0,40827,11.42334,20.17133,43499.78,15.85921,21666.59,3.980181,21833.19,1.606453,25.55,32,0.000177324,5,2,0,0,0,0,1,0,0,0,1,0,0,0
1.47E+12,1.240002,0,0,4868.062,6.222885,20,0,0,0,0,0,0,0,15,15,16,55,137,313,100,0,0,39509.75,10.41409,20.29169,43447.97,15.84037,21710.11,4.121154,21737.86,1.605582,25.55,32,0.000177324,5,2,0,0,0,0,1,0,0,0,1,0,0,0
1.47E+12,1.240002,0,0,4868.062,6.222885,20,0,0,0,0,0,0,0,15,15,16,55,137,313,100,0,0,39509.75,10.41409,20.29169,43447.97,15.84037,21710.11,4.121154,21737.86,1.605582,25.6,18,7.26E-05,4,2,0,0,0,0,0,0,0,0,0,0,0,0
1.47E+12,1.240002,0,0,4867.51,6.222158,11,0,0,0,0,0,0,0,17,116,48,130,62,330,71,0,0,40905.13,12.14686,20.16632,43499.78,15.85921,21705.82,3.979766,21793.96,1.605085,25.6,18,7.26E-05,4,2,0,0,0,0,0,0,0,0,0,0,0,0
1.47E+12,1.590002,0,0,4867.51,6.222158,11,0,0,0,0,0,0,0,17,116,48,130,62,330,71,0,0,40905.13,12.14686,20.16632,43499.78,15.85921,21705.82,3.979766,21793.96,1.605085,25.6,18,7.26E-05,4,2,0,0,0,0,0,0,0,0,0,0,0,0
