dataset, year, month, lat, lon, AGNPP, AR, BGNPP, BTRAN
0.0, 155.0, 4.0, -8.25, 142.25, 2.9506244E-5, 8.462637E-5, 1.5397012E-5, 0.99
0.0, 155.0, 4.0, -8.25, 142.75, 3.099116E-5, 9.188163E-5, 1.5944643E-5, 0.99
0.0, 155.0, 4.0, -8.25, 143.25, 3.0258801E-5, 9.9105855E-5, 1.6169715E-5, 0.97
0.0, 155.0, 5.0, 2.25, 128.25, 3.644034E-5, 1.05057945E-4, 1.8686536E-5, 1.0
0.0, 155.0, 5.0, 1.75, 127.75, 3.613179E-5, 1.0526368E-4, 1.8757513E-5, 1.0
0.0, 155.0, 5.0, 1.25, 127.75, 3.5802208E-5, 1.0669385E-4, 1.8815887E-5, 1.0
0.0, 155.0, 5.0, 1.25, 128.25, 3.637161E-5, 1.07958585E-4, 1.8651348E-5, 1.0
0.0, 155.0, 5.0, 1.25, 128.75, 3.60419E-5, 1.08888395E-4, 1.8486628E-5, 1.0
0.0, 155.0, 5.0, 0.75, 127.75, 3.620015E-5, 1.0828317E-4, 1.856718E-5, 1.0
0.0, 155.0, 5.0, 0.75, 128.25, 3.6151458E-5, 1.091927E-4, 1.8541077E-5, 1.0
0.0, 155.0, 5.0, 0.25, 127.75, 3.611082E-5, 1.06250176E-4, 1.8525538E-5, 1.0
0.0, 155.0, 5.0, -0.25, 127.75, 3.49209E-5, 1.0173867E-4, 1.792819E-5, 1.0
0.0, 155.0, 5.0, -0.25, 130.75, 3.468591E-5, 1.10201734E-4, 1.7791834E-5, 1.0
0.0, 155.0, 5.0, -0.75, 131.75, 3.4580204E-5, 1.0917546E-4, 1.7736316E-5, 1.0
0.0, 155.0, 5.0, -0.75, 132.25, 3.453006E-5, 1.0853404E-4, 1.7710083E-5, 1.0
0.0, 155.0, 5.0, -0.75, 132.75, 3.4852594E-5, 1.07241416E-4, 1.7873588E-5, 1.0
0.0, 155.0, 5.0, -0.75, 133.25, 3.4838904E-5, 1.0691188E-4, 1.7866794E-5, 1.0
0.0, 155.0, 5.0, -0.75, 133.75, 3.5291796E-5, 1.04231745E-4, 1.8098792E-5, 1.0
0.0, 155.0, 5.0, -0.75, 135.75, 3.3440298E-5, 1.07618835E-4, 1.7155002E-5, 1.0
0.0, 155.0, 5.0, -1.25, 131.25, 3.381853E-5, 1.0777096E-4, 1.7349557E-5, 1.0
0.0, 155.0, 5.0, -1.25, 131.75, 3.3559387E-5, 1.08979875E-4, 1.7219476E-5, 1.0
0.0, 155.0, 5.0, -1.25, 132.25, 3.480585E-5, 1.06176936E-4, 1.7852111E-5, 1.0
0.0, 155.0, 5.0, -1.25, 132.75, 3.5344965E-5, 1.0427954E-4, 1.8125815E-5, 1.0
0.0, 155.0, 5.0, -1.25, 133.25, 3.5173038E-5, 1.044882E-4, 1.8037968E-5, 1.0
0.0, 155.0, 5.0, -1.25, 133.75, 3.3627788E-5, 1.07657994E-4, 1.7253396E-5, 1.0
0.0, 155.0, 5.0, -1.75, 127.75, 3.5724963E-5, 1.0116287E-4, 1.8332083E-5, 1.0
0.0, 155.0, 5.0, -1.75, 130.25, 3.4463174E-5, 1.0811106E-4, 1.7676652E-5, 1.0
0.0, 155.0, 5.0, -1.75, 132.25, 3.3750544E-5, 1.0730256E-4, 1.7316122E-5, 1.0
0.0, 155.0, 5.0, -1.75, 132.75, 3.4635927E-5, 1.0485743E-4, 1.7766148E-5, 1.0
0.0, 155.0, 5.0, -1.75, 133.25, 3.5314646E-5, 1.01815735E-4, 1.8109717E-5, 1.0
0.0, 155.0, 5.0, -1.75, 133.75, 3.6094378E-5, 9.6533266E-5, 1.8505321E-5, 1.0
0.0, 155.0, 5.0, -1.75, 136.25, 3.258709E-5, 1.06560394E-4, 1.6719901E-5, 1.0
0.0, 155.0, 5.0, -1.75, 137.75, 3.1821317E-5, 1.0664176E-4, 1.6330812E-5, 1.0
0.0, 155.0, 5.0, -1.75, 138.25, 3.1829815E-5, 1.0821611E-4, 1.6336982E-5, 1.0
0.0, 155.0, 5.0, -2.25, 132.75, 3.0907257E-5, 9.922157E-5, 1.5877758E-5, 0.99
0.0, 155.0, 5.0, -2.25, 133.25, 3.3245167E-5, 1.0493174E-4, 1.7064263E-5, 1.0
0.0, 155.0, 5.0, -2.25, 133.75, 3.307831E-5, 1.0348699E-4, 1.7198106E-5, 0.99
0.0, 155.0, 5.0, -2.25, 136.75, 3.348637E-5, 1.0498579E-4, 1.717689E-5, 1.0
0.0, 155.0, 5.0, -2.25, 137.25, 3.2203323E-5, 1.07161795E-4, 1.6526492E-5, 1.0
0.0, 155.0, 5.0, -2.25, 137.75, 3.188843E-5, 1.0763124E-4, 1.6366605E-5, 1.0
0.0, 155.0, 5.0, -2.25, 138.25, 3.186924E-5, 1.0741679E-4, 1.6356884E-5, 1.0
0.0, 155.0, 5.0, -2.25, 138.75, 3.2016633E-5, 1.0683E-4, 1.6431504E-5, 1.0
0.0, 155.0, 5.0, -2.25, 139.25, 3.160946E-5, 1.062041E-4, 1.6222613E-5, 0.99
0.0, 155.0, 5.0, -2.75, 132.25, 3.1357737E-5, 9.931623E-5, 1.6108728E-5, 1.0
0.0, 155.0, 5.0, -2.75, 132.75, 3.1118874E-5, 9.922739E-5, 1.619801E-5, 1.0
0.0, 155.0, 5.0, -2.75, 133.25, 3.2404667E-5, 1.06130334E-4, 1.6856757E-5, 1.0
0.0, 155.0, 5.0, -2.75, 133.75, 3.2588312E-5, 1.05446394E-4, 1.672922E-5, 1.0
0.0, 155.0, 5.0, -2.75, 134.25, 3.355045E-5, 1.071446E-4, 1.7209624E-5, 1.0
0.0, 155.0, 5.0, -2.75, 136.25, 3.2358417E-5, 1.071508E-4, 1.660488E-5, 1.0
0.0, 155.0, 5.0, -2.75, 136.75, 3.2175813E-5, 1.0726648E-4, 1.6511498E-5, 1.0
0.0, 155.0, 5.0, -2.75, 137.25, 3.22647E-5, 1.06988955E-4, 1.6557071E-5, 1.0
0.0, 155.0, 5.0, -2.75, 137.75, 3.233553E-5, 1.06629486E-4, 1.6593149E-5, 1.0
0.0, 155.0, 5.0, -2.75, 138.25, 3.225359E-5, 1.063434E-4, 1.6551592E-5, 1.0
0.0, 155.0, 5.0, -2.75, 138.75, 3.203152E-5, 1.0658422E-4, 1.6438808E-5, 1.0
0.0, 155.0, 5.0, -2.75, 139.25, 3.153974E-5, 1.0685137E-4, 1.618796E-5, 1.0
0.0, 155.0, 5.0, -2.75, 139.75, 3.1634587E-5, 1.06366104E-4, 1.6236958E-5, 1.0
0.0, 155.0, 5.0, -2.75, 140.25, 3.2010365E-5, 1.0608617E-4, 1.64272E-5, 1.0
0.0, 155.0, 5.0, -2.75, 140.75, 3.12802E-5, 1.0618728E-4, 1.6055734E-5, 1.0
0.0, 155.0, 5.0, -2.75, 141.25, 3.1589316E-5, 1.06843625E-4, 1.6214057E-5, 1.0
0.0, 155.0, 5.0, -3.25, 128.25, 3.5354617E-5, 1.0103233E-4, 1.816491E-5, 1.0
0.0, 155.0, 5.0, -3.25, 128.75, 3.5027726E-5, 1.0270355E-4, 1.7993621E-5, 1.0
0.0, 155.0, 5.0, -3.25, 129.25, 3.4191064E-5, 1.0387859E-4, 1.75697E-5, 1.0
0.0, 155.0, 5.0, -3.25, 129.75, 3.437059E-5, 1.0542593E-4, 1.7655482E-5, 1.0
0.0, 155.0, 5.0, -3.25, 130.25, 3.4366516E-5, 1.06012136E-4, 1.7647397E-5, 1.0
0.0, 155.0, 5.0, -3.25, 132.75, 3.2953198E-5, 1.0621596E-4, 1.6910324E-5, 1.0
0.0, 155.0, 5.0, -3.25, 133.25, 3.2663895E-5, 1.0796525E-4, 1.676358E-5, 1.0
0.0, 155.0, 5.0, -3.25, 133.75, 3.2855853E-5, 1.0736819E-4, 1.6859676E-5, 1.0
0.0, 155.0, 5.0, -3.25, 134.25, 3.277324E-5, 1.0596833E-4, 1.6815096E-5, 1.0
0.0, 155.0, 5.0, -3.25, 134.75, 3.3577577E-5, 1.0569781E-4, 1.7223754E-5, 1.0
0.0, 155.0, 5.0, -3.25, 135.75, 3.186356E-5, 1.0664096E-4, 1.6579443E-5, 1.0
0.0, 155.0, 5.0, -3.25, 136.25, 3.1875883E-5, 1.06299725E-4, 1.635845E-5, 1.0
0.0, 155.0, 5.0, -3.25, 136.75, 3.2970776E-5, 1.0493756E-4, 1.6913817E-5, 1.0
0.0, 155.0, 5.0, -3.25, 137.25, 3.2542077E-5, 1.04424544E-4, 1.6697277E-5, 1.0
0.0, 155.0, 5.0, -3.25, 137.75, 3.2620173E-5, 1.05100095E-4, 1.6737948E-5, 1.0
0.0, 155.0, 5.0, -3.25, 138.25, 3.1091477E-5, 1.0108361E-4, 1.596662E-5, 1.0
0.0, 155.0, 5.0, -3.25, 138.75, 3.1617845E-5, 1.0037024E-4, 1.6230173E-5, 0.99
0.0, 155.0, 5.0, -3.25, 139.25, 3.2411146E-5, 1.0587583E-4, 1.6631775E-5, 1.0
0.0, 155.0, 5.0, -3.25, 139.75, 3.213255E-5, 1.05573374E-4, 1.6489332E-5, 1.0
0.0, 155.0, 5.0, -3.25, 140.25, 3.2308257E-5, 1.05717045E-4, 1.6578706E-5, 1.0
0.0, 155.0, 5.0, -3.25, 140.75, 3.143109E-5, 1.0607231E-4, 1.6132315E-5, 1.0
0.0, 155.0, 5.0, -3.25, 141.25, 3.1713207E-5, 1.0632395E-4, 1.6275699E-5, 1.0
0.0, 155.0, 5.0, -3.25, 141.75, 3.1917287E-5, 1.05723564E-4, 1.6379621E-5, 1.0
0.0, 155.0, 5.0, -3.25, 142.25, 3.1919422E-5, 1.0566067E-4, 1.6380853E-5, 1.0
0.0, 155.0, 5.0, -3.25, 142.75, 3.2028376E-5, 1.0582457E-4, 1.6436077E-5, 1.0
0.0, 155.0, 5.0, -3.75, 130.75, 3.3751145E-5, 1.0810686E-4, 1.7318567E-5, 1.0
0.0, 155.0, 5.0, -3.75, 132.75, 3.2985197E-5, 1.0603411E-4, 1.69251E-5, 1.0
0.0, 155.0, 5.0, -3.75, 133.25, 3.264752E-5, 1.072541E-4, 1.6755064E-5, 1.0
0.0, 155.0, 5.0, -3.75, 134.25, 3.3195003E-5, 1.0480189E-4, 1.7029164E-5, 1.0
0.0, 155.0, 5.0, -3.75, 134.75, 3.236346E-5, 1.0608308E-4, 1.6605842E-5, 1.0
0.0, 155.0, 5.0, -3.75, 135.25, 3.256697E-5, 1.0738459E-4, 1.6709591E-5, 1.0
0.0, 155.0, 5.0, -3.75, 135.75, 3.1821222E-5, 1.0672549E-4, 1.6329408E-5, 1.0
0.0, 155.0, 5.0, -3.75, 136.25, 3.2890846E-5, 1.024367E-4, 1.6870707E-5, 1.0
0.0, 155.0, 5.0, -3.75, 136.75, 3.260598E-5, 1.0063306E-4, 1.7254264E-5, 0.99
0.0, 155.0, 5.0, -3.75, 137.25, 3.1460273E-5, 1.0375618E-4, 1.676213E-5, 0.99
0.0, 155.0, 5.0, -3.75, 137.75, 3.2520493E-5, 1.0449854E-4, 1.6686896E-5, 1.0
0.0, 155.0, 5.0, -3.75, 138.25, 3.13461E-5, 1.0161342E-4, 1.609612E-5, 1.0
0.0, 155.0, 5.0, -3.75, 138.75, 3.1424108E-5, 1.0061261E-4, 1.6331587E-5, 1.0
0.0, 155.0, 5.0, -3.75, 139.25, 3.1682936E-5, 1.05424544E-4, 1.626357E-5, 1.0
0.0, 155.0, 5.0, -3.75, 139.75, 3.2133437E-5, 1.048522E-4, 1.6489059E-5, 1.0
0.0, 155.0, 5.0, -3.75, 140.25, 3.1920674E-5, 1.0522124E-4, 1.6380272E-5, 1.0
0.0, 155.0, 5.0, -3.75, 140.75, 3.210168E-5, 1.0493115E-4, 1.6472204E-5, 1.0
0.0, 155.0, 5.0, -3.75, 141.25, 3.175477E-5, 1.0544944E-4, 1.6514861E-5, 1.0
0.0, 155.0, 5.0, -3.75, 141.75, 3.1800224E-5, 1.05075225E-4, 1.6538492E-5, 1.0
0.0, 155.0, 5.0, -3.75, 142.25, 3.1616353E-5, 1.0497359E-4, 1.6443559E-5, 1.0
0.0, 155.0, 5.0, -3.75, 142.75, 3.1743126E-5, 1.05015E-4, 1.6291124E-5, 1.0
0.0, 155.0, 5.0, -3.75, 143.25, 2.9215396E-5, 1.0255222E-4, 1.7751969E-5, 1.0
0.0, 155.0, 5.0, -3.75, 143.75, 3.174318E-5, 1.02949125E-4, 1.6951293E-5, 0.9936545
0.0, 155.0, 5.0, -4.25, 135.25, 3.2617078E-5, 1.04064056E-4, 1.6732205E-5, 1.0
0.0, 155.0, 5.0, -4.25, 135.75, 3.3730383E-5, 9.85483E-5, 1.7297667E-5, 1.0
0.0, 155.0, 5.0, -4.25, 136.25, 3.202805E-5, 9.071247E-5, 1.64357E-5, 1.0
0.0, 155.0, 5.0, -4.25, 136.75, 3.1820025E-5, 8.305632E-5, 1.6329448E-5, 1.0
0.0, 155.0, 5.0, -4.25, 137.25, 2.9065388E-5, 8.5543645E-5, 1.6904847E-5, 0.97
0.0, 155.0, 5.0, -4.25, 137.75, 3.1814674E-5, 8.404458E-5, 1.6323695E-5, 0.99
0.0, 155.0, 5.0, -4.25, 138.25, 3.0174415E-5, 8.1568534E-5, 1.6445176E-5, 0.99
0.0, 155.0, 5.0, -4.25, 138.75, 2.9261513E-5, 8.6084314E-5, 1.6640373E-5, 0.98
0.0, 155.0, 5.0, -4.25, 139.25, 3.3594697E-5, 9.957697E-5, 1.7229764E-5, 1.0
0.0, 155.0, 5.0, -4.25, 139.75, 3.15153E-5, 1.0310892E-4, 1.6584485E-5, 0.99
0.0, 155.0, 5.0, -4.25, 140.25, 3.19385E-5, 1.04388215E-4, 1.6388562E-5, 1.0
0.0, 155.0, 5.0, -4.25, 140.75, 3.2108463E-5, 1.03708226E-4, 1.6473803E-5, 1.0
0.0, 155.0, 5.0, -4.25, 141.25, 3.1633153E-5, 1.0510647E-4, 1.6234611E-5, 1.0
0.0, 155.0, 5.0, -4.25, 141.75, 3.161787E-5, 1.0513577E-4, 1.6227905E-5, 1.0
0.0, 155.0, 5.0, -4.25, 142.25, 3.177227E-5, 1.0458943E-4, 1.6524105E-5, 1.0
0.0, 155.0, 5.0, -4.25, 142.75, 3.2524513E-5, 1.05016545E-4, 1.6693377E-5, 1.0
0.0, 155.0, 5.0, -4.25, 143.25, 3.1415733E-5, 9.635542E-5, 1.6561411E-5, 0.947205
0.0, 155.0, 5.0, -4.25, 143.75, 3.1894975E-5, 1.033835E-4, 1.7235847E-5, 1.0
0.0, 155.0, 5.0, -4.25, 144.25, 3.21859E-5, 1.03637765E-4, 1.6734408E-5, 1.0
0.0, 155.0, 5.0, -4.25, 144.75, 3.1952863E-5, 1.0420884E-4, 1.6829352E-5, 1.0
0.0, 155.0, 5.0, -4.75, 136.75, 3.0972024E-5, 9.422893E-5, 1.6119919E-5, 0.9935203
0.0, 155.0, 5.0, -4.75, 137.25, 3.1982072E-5, 8.8611465E-5, 1.6410928E-5, 1.0
0.0, 155.0, 5.0, -4.75, 137.75, 3.190503E-5, 8.794086E-5, 1.637169E-5, 1.0
0.0, 155.0, 5.0, -4.75, 138.25, 3.168732E-5, 8.514242E-5, 1.6260963E-5, 1.0
0.0, 155.0, 5.0, -4.75, 138.75, 3.1052892E-5, 8.327918E-5, 1.5939535E-5, 1.0
0.0, 155.0, 5.0, -4.75, 139.25, 3.3367716E-5, 9.084532E-5, 1.7112443E-5, 1.0
0.0, 155.0, 5.0, -4.75, 139.75, 3.3516797E-5, 9.502519E-5, 1.7188317E-5, 1.0
0.0, 155.0, 5.0, -4.75, 140.25, 3.0180558E-5, 9.8402765E-5, 1.6194934E-5, 0.97
0.0, 155.0, 5.0, -4.75, 140.75, 3.2018128E-5, 1.0267475E-4, 1.6426564E-5, 1.0
0.0, 155.0, 5.0, -4.75, 141.25, 3.1328236E-5, 1.0302729E-4, 1.6075399E-5, 0.99
0.0, 155.0, 5.0, -4.75, 141.75, 3.1275948E-5, 1.0410062E-4, 1.605177E-5, 1.0
0.0, 155.0, 5.0, -4.75, 142.25, 3.1243977E-5, 1.0439379E-4, 1.6036449E-5, 1.0
0.0, 155.0, 5.0, -4.75, 142.75, 3.161904E-5, 1.0445828E-4, 1.6226992E-5, 1.0
0.0, 155.0, 5.0, -4.75, 143.25, 3.1932956E-5, 1.0486176E-4, 1.6391848E-5, 1.0
0.0, 155.0, 5.0, -4.75, 143.75, 3.3146996E-5, 1.0170725E-4, 1.7024176E-5, 1.0
0.0, 155.0, 5.0, -4.75, 144.25, 3.2630305E-5, 1.010262E-4, 1.6752296E-5, 1.0
0.0, 155.0, 5.0, -4.75, 144.75, 3.2990953E-5, 1.0220187E-4, 1.6932612E-5, 1.0
0.0, 155.0, 5.0, -4.75, 145.25, 3.2649357E-5, 1.0316053E-4, 1.6753798E-5, 1.0
0.0, 155.0, 5.0, -5.25, 138.25, 3.1232943E-5, 1.0303954E-4, 1.6030855E-5, 1.0
0.0, 155.0, 5.0, -5.25, 138.75, 3.1775282E-5, 1.0319691E-4, 1.6306503E-5, 1.0
0.0, 155.0, 5.0, -5.25, 139.25, 3.086291E-5, 9.7435164E-5, 1.5848522E-5, 1.0
0.0, 155.0, 5.0, -5.25, 139.75, 3.1552216E-5, 9.383714E-5, 1.6192495E-5, 1.0
0.0, 155.0, 5.0, -5.25, 140.25, 3.3585384E-5, 9.3722134E-5, 1.7222023E-5, 1.0
0.0, 155.0, 5.0, -5.25, 141.25, 3.3325538E-5, 9.603247E-5, 1.7090295E-5, 1.0
0.0, 155.0, 5.0, -5.25, 141.75, 3.2856897E-5, 9.7882956E-5, 1.6851942E-5, 1.0
0.0, 155.0, 5.0, -5.25, 142.25, 3.1944535E-5, 1.0097434E-4, 1.659874E-5, 1.0
0.0, 155.0, 5.0, -5.25, 142.75, 3.238284E-5, 1.0171448E-4, 1.6612808E-5, 1.0
0.0, 155.0, 5.0, -5.25, 143.25, 3.144918E-5, 9.936321E-5, 1.6142614E-5, 0.99137694
0.0, 155.0, 5.0, -5.25, 143.75, 3.1310334E-5, 9.985852E-5, 1.6073804E-5, 1.0
0.0, 155.0, 5.0, -5.25, 144.25, 3.23704E-5, 1.0367189E-4, 1.6611128E-5, 1.0
0.0, 155.0, 5.0, -5.25, 144.75, 3.208077E-5, 1.0386928E-4, 1.6464457E-5, 1.0
0.0, 155.0, 5.0, -5.25, 145.25, 3.29873E-5, 1.0046201E-4, 1.6924818E-5, 1.0
0.0, 155.0, 5.0, -5.75, 134.75, 3.198132E-5, 1.0766136E-4, 1.6410184E-5, 0.99
0.0, 155.0, 5.0, -5.75, 138.25, 3.173595E-5, 1.04316234E-4, 1.6650925E-5, 0.99
0.0, 155.0, 5.0, -5.75, 138.75, 3.099291E-5, 1.0449545E-4, 1.5907657E-5, 1.0
0.0, 155.0, 5.0, -5.75, 139.25, 3.0207153E-5, 9.88692E-5, 1.55153E-5, 1.0
0.0, 155.0, 5.0, -5.75, 139.75, 3.0418027E-5, 1.0020371E-4, 1.5620015E-5, 1.0
0.0, 155.0, 5.0, -5.75, 140.25, 3.1538544E-5, 1.046544E-4, 1.6181903E-5, 1.0
0.0, 155.0, 5.0, -5.75, 140.75, 3.289237E-5, 1.0127306E-4, 1.6868682E-5, 1.0
0.0, 155.0, 5.0, -5.75, 141.25, 3.323357E-5, 9.5859854E-5, 1.7042401E-5, 1.0
0.0, 155.0, 5.0, -5.75, 141.75, 3.3142347E-5, 9.303174E-5, 1.6996393E-5, 1.0
0.0, 155.0, 5.0, -5.75, 142.25, 3.3013483E-5, 9.2233204E-5, 1.6931132E-5, 1.0
0.0, 155.0, 5.0, -5.75, 142.75, 3.282592E-5, 9.074818E-5, 1.6835997E-5, 1.0
0.0, 155.0, 5.0, -5.75, 143.25, 3.1773554E-5, 8.526621E-5, 1.6303713E-5, 1.0
0.0, 155.0, 5.0, -5.75, 143.75, 3.196017E-5, 8.92751E-5, 1.6398588E-5, 1.0
0.0, 155.0, 5.0, -5.75, 144.25, 3.2479114E-5, 9.5893134E-5, 1.7089093E-5, 1.0
0.0, 155.0, 5.0, -5.75, 144.75, 3.2519463E-5, 9.742544E-5, 1.6682367E-5, 0.9952527
0.0, 155.0, 5.0, -5.75, 145.25, 3.179757E-5, 1.0171516E-4, 1.6415821E-5, 1.0
0.0, 155.0, 5.0, -6.25, 134.25, 3.22465E-5, 1.0350885E-4, 1.6768727E-5, 1.0
0.0, 155.0, 5.0, -6.25, 134.75, 3.1456064E-5, 1.02415375E-4, 1.615212E-5, 0.99
0.0, 155.0, 5.0, -6.25, 138.75, 3.0958177E-5, 1.0594761E-4, 1.5887214E-5, 1.0
0.0, 155.0, 5.0, -6.25, 139.25, 3.1632993E-5, 1.05373096E-4, 1.6231528E-5, 1.0
0.0, 155.0, 5.0, -6.25, 139.75, 3.142888E-5, 1.0601672E-4, 1.6126973E-5, 1.0
0.0, 155.0, 5.0, -6.25, 140.25, 3.1182E-5, 1.0582788E-4, 1.60006E-5, 1.0
0.0, 155.0, 5.0, -6.25, 140.75, 3.106694E-5, 1.05195366E-4, 1.5941101E-5, 1.0
0.0, 155.0, 5.0, -6.25, 141.25, 3.1394113E-5, 1.0381249E-4, 1.6106631E-5, 1.0
0.0, 155.0, 5.0, -6.25, 141.75, 3.1779837E-5, 1.00684454E-4, 1.6300974E-5, 1.0
0.0, 155.0, 5.0, -6.25, 142.25, 3.215646E-5, 9.5716634E-5, 1.6492244E-5, 1.0
0.0, 155.0, 5.0, -6.25, 142.75, 3.2418884E-5, 8.968449E-5, 1.6627719E-5, 1.0
0.0, 155.0, 5.0, -6.25, 143.25, 3.1748525E-5, 8.5762586E-5, 1.6288523E-5, 1.0
0.0, 155.0, 5.0, -6.25, 143.75, 3.0934443E-5, 8.495063E-5, 1.6541882E-5, 1.0
0.0, 155.0, 5.0, -6.25, 144.25, 3.2524687E-5, 8.632383E-5, 1.670124E-5, 1.0
0.0, 155.0, 5.0, -6.25, 144.75, 3.241283E-5, 8.406789E-5, 1.7063376E-5, 1.0
0.0, 155.0, 5.0, -6.25, 145.25, 3.1826272E-5, 9.017942E-5, 1.7362343E-5, 1.0
0.0, 155.0, 5.0, -6.75, 134.25, 3.0058854E-5, 9.4079376E-5, 1.607913E-5, 0.98
0.0, 155.0, 5.0, -6.75, 138.75, 3.036861E-5, 1.0433956E-4, 1.5584108E-5, 0.98
0.0, 155.0, 5.0, -6.75, 139.25, 3.120025E-5, 1.05862055E-4, 1.6010015E-5, 1.0
0.0, 155.0, 5.0, -6.75, 139.75, 3.104882E-5, 1.0629682E-4, 1.593297E-5, 1.0
0.0, 155.0, 5.0, -6.75, 140.25, 3.099617E-5, 1.056093E-4, 1.590556E-5, 1.0
0.0, 155.0, 5.0, -6.75, 140.75, 3.0475125E-5, 1.0598149E-4, 1.5639587E-5, 1.0
0.0, 155.0, 5.0, -6.75, 141.25, 3.0653406E-5, 1.03672304E-4, 1.5730502E-5, 1.0
0.0, 155.0, 5.0, -6.75, 141.75, 3.0099854E-5, 1.0383036E-4, 1.5448182E-5, 1.0
0.0, 155.0, 5.0, -6.75, 142.25, 3.0762047E-5, 1.0243265E-4, 1.5785241E-5, 1.0
0.0, 155.0, 5.0, -6.75, 142.75, 3.182323E-5, 9.8227996E-5, 1.6323887E-5, 1.0
0.0, 155.0, 5.0, -6.75, 143.25, 3.2149375E-5, 9.54607E-5, 1.6491242E-5, 1.0
0.0, 155.0, 5.0, -6.75, 143.75, 3.1739124E-5, 9.017462E-5, 1.6280135E-5, 1.0
0.0, 155.0, 5.0, -6.75, 144.25, 3.1955144E-5, 9.1650916E-5, 1.6390522E-5, 1.0
0.0, 155.0, 5.0, -6.75, 144.75, 3.2082302E-5, 9.1477545E-5, 1.6459246E-5, 1.0
0.0, 155.0, 5.0, -6.75, 145.25, 3.2246044E-5, 8.191021E-5, 1.6578642E-5, 0.99650383
0.0, 155.0, 5.0, -7.25, 138.75, 2.8033504E-5, 9.3608694E-5, 1.5449405E-5, 0.98
0.0, 155.0, 5.0, -7.25, 139.25, 2.9727511E-5, 9.7598786E-5, 1.5472575E-5, 0.99
0.0, 155.0, 5.0, -7.25, 139.75, 2.969776E-5, 9.924918E-5, 1.5459538E-5, 1.0
0.0, 155.0, 5.0, -7.25, 140.25, 2.9482202E-5, 9.707523E-5, 1.5144343E-5, 1.0
0.0, 155.0, 5.0, -7.25, 140.75, 2.913161E-5, 9.783525E-5, 1.4965547E-5, 1.0
0.0, 155.0, 5.0, -7.25, 141.25, 3.068596E-5, 1.0369603E-4, 1.5749074E-5, 1.0
0.0, 155.0, 5.0, -7.25, 141.75, 2.9488214E-5, 1.0045155E-4, 1.5356689E-5, 1.0
0.0, 155.0, 5.0, -7.25, 142.25, 3.0405386E-5, 1.0215367E-4, 1.5604934E-5, 1.0
0.0, 155.0, 5.0, -7.25, 142.75, 3.1380732E-5, 1.00050675E-4, 1.610012E-5, 1.0
0.0, 155.0, 5.0, -7.25, 143.25, 3.1343927E-5, 9.989293E-5, 1.608161E-5, 1.0
0.0, 155.0, 5.0, -7.25, 143.75, 3.124025E-5, 9.797622E-5, 1.6252296E-5, 1.0
0.0, 155.0, 5.0, -7.25, 144.25, 3.1338906E-5, 9.550364E-5, 1.630524E-5, 1.0
0.0, 155.0, 5.0, -7.25, 144.75, 3.1567197E-5, 9.558888E-5, 1.6194457E-5, 1.0
0.0, 155.0, 5.0, -7.25, 145.25, 3.1874366E-5, 8.8904475E-5, 1.635577E-5, 1.0
0.0, 155.0, 5.0, -7.75, 131.25, 2.171375E-5, 8.919011E-5, 1.1185237E-5, 1.0
0.0, 155.0, 5.0, -7.75, 138.25, 2.7560689E-5, 8.8031484E-5, 1.6188376E-5, 1.0
0.0, 155.0, 5.0, -7.75, 138.75, 2.7542874E-5, 8.668371E-5, 1.558205E-5, 1.0
0.0, 155.0, 5.0, -7.75, 139.25, 2.952714E-5, 8.8221335E-5, 1.5214085E-5, 1.0
0.0, 155.0, 5.0, -7.75, 139.75, 2.4483035E-5, 8.706788E-5, 1.2634071E-5, 1.0
0.0, 155.0, 5.0, -7.75, 140.25, 2.9577275E-5, 9.196319E-5, 1.522774E-5, 1.0
0.0, 155.0, 5.0, -7.75, 140.75, 2.9468707E-5, 9.206202E-5, 1.515993E-5, 1.0
0.0, 155.0, 5.0, -7.75, 141.25, 3.0951047E-5, 9.759759E-5, 1.5895928E-5, 1.0
0.0, 155.0, 5.0, -7.75, 141.75, 3.1223393E-5, 9.745325E-5, 1.6031612E-5, 1.0
0.0, 155.0, 5.0, -7.75, 142.25, 3.1001386E-5, 1.0054216E-4, 1.5912361E-5, 1.0
0.0, 155.0, 5.0, -7.75, 142.75, 3.0658175E-5, 1.0179198E-4, 1.573623E-5, 1.0
0.0, 155.0, 5.0, -7.75, 143.25, 3.0623003E-5, 1.0169647E-4, 1.5717076E-5, 1.0
0.0, 155.0, 5.0, -7.75, 143.75, 3.014081E-5, 1.0041895E-4, 1.5682821E-5, 0.99
0.0, 155.0, 5.0, -7.75, 145.25, 3.0198938E-5, 9.786553E-5, 1.5502079E-5, 1.0
0.0, 155.0, 5.0, -8.25, 138.25, 3.0620125E-5, 8.9243396E-5, 1.5732792E-5, 0.98
0.0, 155.0, 5.0, -8.25, 138.75, 3.0276944E-5, 8.783761E-5, 1.5568103E-5, 0.98
0.0, 155.0, 5.0, -8.25, 140.25, 1.439479E-5, 7.544482E-5, 7.5031926E-6, 1.0
0.0, 155.0, 5.0, -8.25, 140.75, 1.1437075E-5, 7.494034E-5, 5.924547E-6, 1.0
0.0, 155.0, 5.0, -8.25, 141.25, 2.5743344E-5, 8.2320534E-5, 1.5397887E-5, 1.0
