ID,Name,DateTime,Record,Status,Lat,Lon,Wind,Pressure,NE_34kt,SE_34kt,SW_34kt,NW_34kt,NE_50kt,SE_50kt,SW_50kt,NW_50kt,NE_64kt,SE_64kt,SW_64kt,NW_64kt
AL232005,TWENTY-TWO,2005-10-14T00:00:00Z,U,EX,38.0,-73.4,40,1006,180,0,0,0,0,0,0,0,0,0,0,0
AL232005,TWENTY-TWO,2005-10-14T06:00:00Z,U,EX,37.6,-73.8,40,1005,180,0,0,0,0,0,0,0,0,0,0,0
AL232005,TWENTY-TWO,2005-10-14T12:00:00Z,U,EX,38.6,-73.8,35,1005,180,0,0,0,0,0,0,0,0,0,0,0
AL232005,TWENTY-TWO,2005-10-14T18:00:00Z,U,EX,39.6,-73.8,30,1005,0,0,0,0,0,0,0,0,0,0,0,0
AL242005,VINCE,2005-10-08T06:00:00Z,U,SS,32.9,-20.6,40,1001,60,60,60,70,0,0,0,0,0,0,0,0
AL242005,VINCE,2005-10-08T12:00:00Z,U,SS,33.0,-20.3,45,1000,60,60,50,60,0,0,0,0,0,0,0,0
AL242005,VINCE,2005-10-08T18:00:00Z,U,SS,33.1,-20.1,45,1000,60,60,40,50,0,0,0,0,0,0,0,0
AL242005,VINCE,2005-10-09T00:00:00Z,U,SS,33.2,-20.0,45,999,60,60,40,50,0,0,0,0,0,0,0,0
AL242005,VINCE,2005-10-09T06:00:00Z,U,SS,33.4,-19.6,50,998,50,50,50,50,20,20,20,0,0,0,0,0
AL242005,VINCE,2005-10-09T12:00:00Z,U,TS,33.8,-19.3,55,995,60,60,60,60,20,20,20,20,0,0,0,0
AL242005,VINCE,2005-10-09T18:00:00Z,U,HU,34.1,-18.9,65,988,70,70,70,70,30,30,30,30,15,15,15,15
AL242005,VINCE,2005-10-10T00:00:00Z,U,TS,34.3,-18.3,60,990,60,70,60,50,30,30,30,20,0,0,0,0
AL242005,VINCE,2005-10-10T06:00:00Z,U,TS,34.5,-17.2,50,992,50,60,50,20,0,40,0,0,0,0,0,0
AL242005,VINCE,2005-10-10T12:00:00Z,U,TS,34.7,-15.3,45,995,50,60,50,20,0,0,0,0,0,0,0,0
AL242005,VINCE,2005-10-10T18:00:00Z,U,TS,35.4,-12.8,35,998,50,60,50,0,0,0,0,0,0,0,0,0
AL242005,VINCE,2005-10-11T00:00:00Z,U,TD,36.1,-10.5,30,1000,0,0,0,0,0,0,0,0,0,0,0,0
AL242005,VINCE,2005-10-11T06:00:00Z,U,TD,36.7,-8.3,30,1002,0,0,0,0,0,0,0,0,0,0,0,0
AL242005,VINCE,2005-10-11T09:00:00Z,L,TD,37.2,-7.1,30,1002,0,0,0,0,0,0,0,0,0,0,0,0
AL242005,VINCE,2005-10-11T12:00:00Z,U,TD,37.7,-6.0,30,1003,0,0,0,0,0,0,0,0,0,0,0,0
AL252005,WILMA,2005-10-15T18:00:00Z,U,TD,17.6,-78.5,25,1004,0,0,0,0,0,0,0,0,0,0,0,0
AL252005,WILMA,2005-10-16T00:00:00Z,U,TD,17.6,-78.8,25,1004,0,0,0,0,0,0,0,0,0,0,0,0
AL252005,WILMA,2005-10-16T06:00:00Z,U,TD,17.5,-79.0,30,1003,0,0,0,0,0,0,0,0,0,0,0,0
AL252005,WILMA,2005-10-16T12:00:00Z,U,TD,17.5,-79.2,30,1003,0,0,0,0,0,0,0,0,0,0,0,0
AL252005,WILMA,2005-10-16T18:00:00Z,U,TD,17.5,-79.4,30,1002,0,0,0,0,0,0,0,0,0,0,0,0
AL252005,WILMA,2005-10-17T00:00:00Z,U,TD,17.4,-79.6,30,1001,0,0,0,0,0,0,0,0,0,0,0,0
AL252005,WILMA,2005-10-17T06:00:00Z,U,TS,16.9,-79.6,35,1000,0,0,40,0,0,0,0,0,0,0,0,0
AL252005,WILMA,2005-10-17T12:00:00Z,U,TS,16.3,-79.7,40,999,0,60,40,0,0,0,0,0,0,0,0,0
AL252005,WILMA,2005-10-17T18:00:00Z,U,TS,16.0,-79.8,45,997,30,60,60,30,0,0,0,0,0,0,0,0
AL252005,WILMA,2005-10-18T00:00:00Z,U,TS,15.8,-79.9,55,988,60,60,60,60,20,20,20,20,0,0,0,0
AL252005,WILMA,2005-10-18T06:00:00Z,U,TS,15.7,-79.9,60,982,60,60,50,60,20,20,20,20,0,0,0,0
AL252005,WILMA,2005-10-18T12:00:00Z,U,HU,16.2,-80.3,65,979,105,75,50,105,30,20,20,30,15,15,0,15
AL252005,WILMA,2005-10-18T18:00:00Z,U,HU,16.6,-81.1,75,975,120,75,60,120,50,30,30,50,15,15,15,15
AL252005,WILMA,2005-10-19T00:00:00Z,U,HU,16.6,-81.8,130,946,135,90,90,135,60,30,30,60,15,15,15,15
AL252005,WILMA,2005-10-19T06:00:00Z,U,HU,17.0,-82.2,150,892,140,90,90,140,60,30,30,60,30,15,15,30
AL252005,WILMA,2005-10-19T12:00:00Z,U,HU,17.3,-82.8,160,882,170,125,90,140,70,45,45,70,45,20,20,45
AL252005,WILMA,2005-10-19T18:00:00Z,U,HU,17.4,-83.4,140,892,200,200,100,150,75,60,60,75,50,40,40,50
AL252005,WILMA,2005-10-20T00:00:00Z,U,HU,17.9,-84.0,135,892,200,200,110,150,75,75,60,75,60,40,40,60
AL252005,WILMA,2005-10-20T06:00:00Z,U,HU,18.1,-84.7,130,901,200,200,110,150,75,75,60,75,60,40,40,60
AL252005,WILMA,2005-10-20T12:00:00Z,U,HU,18.3,-85.2,130,910,200,150,110,175,110,85,60,110,75,75,45,75
AL252005,WILMA,2005-10-20T18:00:00Z,U,HU,18.6,-85.5,130,917,175,150,120,175,110,90,75,110,75,75,60,75
AL252005,WILMA,2005-10-21T00:00:00Z,U,HU,19.1,-85.8,130,924,175,150,120,175,110,90,75,110,75,75,60,75
AL252005,WILMA,2005-10-21T06:00:00Z,U,HU,19.5,-86.1,130,930,175,150,120,175,110,90,75,110,75,75,60,75
AL252005,WILMA,2005-10-21T12:00:00Z,U,HU,20.1,-86.4,125,929,175,175,120,150,100,90,75,100,75,75,60,75
AL252005,WILMA,2005-10-21T18:00:00Z,U,HU,20.3,-86.7,120,926,175,175,120,150,100,100,75,100,75,75,60,75
AL252005,WILMA,2005-10-21T21:45:00Z,L,HU,20.6,-86.8,130,927,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
AL252005,WILMA,2005-10-22T00:00:00Z,U,HU,20.6,-86.8,120,930,175,175,120,150,100,100,75,100,75,75,60,75
AL252005,WILMA,2005-10-22T03:30:00Z,L,HU,20.8,-86.9,115,933,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
AL252005,WILMA,2005-10-22T06:00:00Z,U,HU,20.8,-87.0,110,935,175,175,120,150,100,100,75,100,75,75,60,75
AL252005,WILMA,2005-10-22T12:00:00Z,U,HU,21.0,-87.1,100,947,175,175,120,150,100,100,75,100,75,75,60,75
AL252005,WILMA,2005-10-22T18:00:00Z,U,HU,21.3,-87.1,85,958,175,175,120,150,100,100,75,100,75,75,50,75
AL252005,WILMA,2005-10-23T00:00:00Z,U,HU,21.6,-87.0,85,960,175,175,120,150,100,100,75,90,60,60,50,60
AL252005,WILMA,2005-10-23T06:00:00Z,U,HU,21.8,-86.8,85,962,175,175,125,175,100,100,75,90,60,60,40,40
AL252005,WILMA,2005-10-23T12:00:00Z,U,HU,22.4,-86.1,85,961,200,200,125,175,100,100,75,90,60,60,40,40
AL252005,WILMA,2005-10-23T18:00:00Z,U,HU,23.1,-85.4,90,963,200,200,150,150,125,125,90,90,65,75,50,50
AL252005,WILMA,2005-10-24T00:00:00Z,U,HU,24.0,-84.3,95,958,200,200,150,150,125,125,90,90,65,75,50,50
AL252005,WILMA,2005-10-24T06:00:00Z,U,HU,25.0,-83.1,110,953,200,200,175,150,125,125,100,90,75,80,75,50
AL252005,WILMA,2005-10-24T10:30:00Z,L,HU,25.9,-81.7,105,950,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
AL252005,WILMA,2005-10-24T12:00:00Z,U,HU,26.2,-81.0,95,950,200,225,200,150,125,150,100,90,75,90,75,40
AL252005,WILMA,2005-10-24T18:00:00Z,U,HU,28.0,-78.8,105,955,200,225,200,150,125,150,100,90,75,90,75,40
AL252005,WILMA,2005-10-25T00:00:00Z,U,HU,30.1,-76.0,110,955,200,225,250,150,125,150,100,90,75,90,75,40
AL252005,WILMA,2005-10-25T06:00:00Z,U,HU,33.3,-72.0,100,963,200,275,375,150,125,150,100,75,75,90,60,40
AL252005,WILMA,2005-10-25T12:00:00Z,U,HU,36.8,-67.9,90,970,200,300,375,175,125,150,100,75,75,90,60,40
AL252005,WILMA,2005-10-25T18:00:00Z,U,HU,40.5,-63.5,75,976,200,300,375,175,125,150,100,75,60,75,45,45
AL252005,WILMA,2005-10-26T00:00:00Z,U,EX,42.5,-60.0,60,978,200,300,375,175,125,150,100,75,0,0,0,0
AL252005,WILMA,2005-10-26T06:00:00Z,U,EX,44.0,-57.5,55,982,200,300,375,175,125,150,100,75,0,0,0,0
AL252005,WILMA,2005-10-26T12:00:00Z,U,EX,45.0,-55.0,50,986,200,300,375,175,125,150,100,75,0,0,0,0
AL252005,WILMA,2005-10-26T18:00:00Z,U,EX,45.5,-52.0,40,990,200,300,375,175,0,0,0,0,0,0,0,0
AL262005,ALPHA,2005-10-22T12:00:00Z,U,TD,15.8,-67.5,30,1007,0,0,0,0,0,0,0,0,0,0,0,0
AL262005,ALPHA,2005-10-22T18:00:00Z,U,TS,16.5,-68.5,35,1005,40,0,0,40,0,0,0,0,0,0,0,0
AL262005,ALPHA,2005-10-23T00:00:00Z,U,TS,17.3,-69.6,45,1000,45,20,20,45,0,0,0,0,0,0,0,0
AL262005,ALPHA,2005-10-23T06:00:00Z,U,TS,17.8,-70.5,45,998,40,20,0,20,0,0,0,0,0,0,0,0
AL262005,ALPHA,2005-10-23T10:00:00Z,L,TS,18.3,-71.3,45,1000,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
AL262005,ALPHA,2005-10-23T12:00:00Z,U,TS,18.6,-72.2,35,1002,30,20,0,0,0,0,0,0,0,0,0,0
AL262005,ALPHA,2005-10-23T18:00:00Z,U,TD,19.8,-72.7,30,1004,0,0,0,0,0,0,0,0,0,0,0,0
AL262005,ALPHA,2005-10-24T00:00:00Z,U,TD,21.6,-72.9,30,1004,0,0,0,0,0,0,0,0,0,0,0,0
AL262005,ALPHA,2005-10-24T06:00:00Z,U,TD,23.5,-73.0,30,1004,0,0,0,0,0,0,0,0,0,0,0,0
AL262005,ALPHA,2005-10-24T12:00:00Z,U,TD,25.1,-72.4,30,1004,0,0,0,0,0,0,0,0,0,0,0,0
AL262005,ALPHA,2005-10-24T18:00:00Z,U,TD,27.9,-70.8,30,1004,0,0,0,0,0,0,0,0,0,0,0,0
AL272005,BETA,2005-10-26T18:00:00Z,U,TD,10.4,-80.9,30,1007,0,0,0,0,0,0,0,0,0,0,0,0
AL272005,BETA,2005-10-27T00:00:00Z,U,TD,10.7,-81.1,30,1007,0,0,0,0,0,0,0,0,0,0,0,0
AL272005,BETA,2005-10-27T06:00:00Z,U,TS,11.0,-81.3,35,1005,30,30,20,20,0,0,0,0,0,0,0,0
AL272005,BETA,2005-10-27T12:00:00Z,U,TS,11.3,-81.3,45,1000,35,35,35,25,0,0,0,0,0,0,0,0
AL272005,BETA,2005-10-27T18:00:00Z,U,TS,11.6,-81.3,50,997,35,35,35,25,15,15,15,10,0,0,0,0
AL272005,BETA,2005-10-28T00:00:00Z,U,TS,11.9,-81.2,50,995,35,35,35,25,15,15,15,10,0,0,0,0
AL272005,BETA,2005-10-28T06:00:00Z,U,TS,12.3,-81.1,50,994,35,35,35,25,10,15,15,10,0,0,0,0
AL272005,BETA,2005-10-28T12:00:00Z,U,TS,12.8,-81.0,50,993,35,35,35,25,10,15,15,10,0,0,0,0
AL272005,BETA,2005-10-28T18:00:00Z,U,TS,13.2,-81.1,50,991,35,35,35,35,15,15,15,15,0,0,0,0
AL272005,BETA,2005-10-29T00:00:00Z,U,TS,13.4,-81.2,60,988,40,40,40,40,20,20,20,20,0,0,0,0
AL272005,BETA,2005-10-29T06:00:00Z,U,HU,13.6,-81.4,70,985,45,45,45,45,25,25,25,25,15,15,15,15
AL272005,BETA,2005-10-29T12:00:00Z,U,HU,13.7,-81.6,75,982,50,50,50,50,25,25,25,25,15,15,15,15
AL272005,BETA,2005-10-29T18:00:00Z,U,HU,13.7,-82.1,75,980,50,50,50,50,25,25,25,25,15,15,15,15
AL272005,BETA,2005-10-30T00:00:00Z,U,HU,13.6,-82.6,90,970,50,50,50,50,25,25,25,25,15,15,15,15
AL272005,BETA,2005-10-30T06:00:00Z,U,HU,13.3,-83.1,100,962,50,50,50,50,25,25,25,25,15,15,15,15
AL272005,BETA,2005-10-30T12:00:00Z,L,HU,12.9,-83.5,90,970,50,50,50,50,25,25,25,25,15,15,15,15
AL272005,BETA,2005-10-30T18:00:00Z,U,TS,12.7,-84.1,55,990,60,60,50,50,30,30,20,20,0,0,0,0
AL272005,BETA,2005-10-31T00:00:00Z,U,TD,12.7,-84.9,20,1000,0,0,0,0,0,0,0,0,0,0,0,0
AL282005,GAMMA,2005-11-14T00:00:00Z,U,TD,13.2,-62.1,30,1007,0,0,0,0,0,0,0,0,0,0,0,0
AL282005,GAMMA,2005-11-14T06:00:00Z,U,TD,13.6,-62.8,30,1006,0,0,0,0,0,0,0,0,0,0,0,0
AL282005,GAMMA,2005-11-14T12:00:00Z,U,TD,13.8,-63.4,30,1006,0,0,0,0,0,0,0,0,0,0,0,0
AL282005,GAMMA,2005-11-14T18:00:00Z,U,TD,14.1,-64.2,30,1005,0,0,0,0,0,0,0,0,0,0,0,0
AL282005,GAMMA,2005-11-15T00:00:00Z,U,TD,14.2,-65.0,30,1004,0,0,0,0,0,0,0,0,0,0,0,0
AL282005,GAMMA,2005-11-15T06:00:00Z,U,TS,14.3,-66.0,35,1004,40,0,0,0,0,0,0,0,0,0,0,0
AL282005,GAMMA,2005-11-15T12:00:00Z,U,TS,14.4,-67.1,35,1004,40,0,0,0,0,0,0,0,0,0,0,0
AL282005,GAMMA,2005-11-15T18:00:00Z,U,TD,14.7,-68.4,30,1005,0,0,0,0,0,0,0,0,0,0,0,0
AL282005,GAMMA,2005-11-16T00:00:00Z,U,TD,14.8,-69.9,30,1006,0,0,0,0,0,0,0,0,0,0,0,0
AL282005,GAMMA,2005-11-16T06:00:00Z,U,TD,14.8,-71.5,30,1006,0,0,0,0,0,0,0,0,0,0,0,0
AL282005,GAMMA,2005-11-16T12:00:00Z,U,TD,14.7,-73.1,25,1006,0,0,0,0,0,0,0,0,0,0,0,0
AL282005,GAMMA,2005-11-16T18:00:00Z,U,WV,14.8,-75.4,25,1006,0,0,0,0,0,0,0,0,0,0,0,0
AL282005,GAMMA,2005-11-17T00:00:00Z,U,WV,15.0,-77.6,25,1007,0,0,0,0,0,0,0,0,0,0,0,0
AL282005,GAMMA,2005-11-17T06:00:00Z,U,WV,15.3,-79.7,25,1008,0,0,0,0,0,0,0,0,0,0,0,0
AL282005,GAMMA,2005-11-17T12:00:00Z,U,WV,15.6,-81.7,30,1007,0,0,0,0,0,0,0,0,0,0,0,0
AL282005,GAMMA,2005-11-17T18:00:00Z,U,WV,15.8,-83.1,30,1007,0,0,0,0,0,0,0,0,0,0,0,0
AL282005,GAMMA,2005-11-18T00:00:00Z,U,WV,15.8,-84.1,30,1007,0,0,0,0,0,0,0,0,0,0,0,0
AL282005,GAMMA,2005-11-18T06:00:00Z,U,WV,15.7,-84.8,30,1006,0,0,0,0,0,0,0,0,0,0,0,0
AL282005,GAMMA,2005-11-18T12:00:00Z,U,WV,15.5,-85.5,30,1006,0,0,0,0,0,0,0,0,0,0,0,0
AL282005,GAMMA,2005-11-18T18:00:00Z,U,TS,15.7,-85.6,35,1006,75,0,0,75,0,0,0,0,0,0,0,0
AL282005,GAMMA,2005-11-19T00:00:00Z,U,TS,16.0,-85.6,40,1005,90,0,0,90,0,0,0,0,0,0,0,0
AL282005,GAMMA,2005-11-19T06:00:00Z,U,TS,16.1,-85.6,40,1004,90,0,0,90,0,0,0,0,0,0,0,0
AL282005,GAMMA,2005-11-19T12:00:00Z,U,TS,16.1,-85.4,45,1002,90,0,0,90,0,0,0,0,0,0,0,0
AL282005,GAMMA,2005-11-19T18:00:00Z,U,TS,16.2,-85.2,40,1004,90,0,0,90,0,0,0,0,0,0,0,0
AL282005,GAMMA,2005-11-20T00:00:00Z,U,TS,16.4,-85.0,40,1005,90,0,0,90,0,0,0,0,0,0,0,0
AL282005,GAMMA,2005-11-20T06:00:00Z,U,TS,16.6,-85.0,35,1006,90,0,0,0,0,0,0,0,0,0,0,0
AL282005,GAMMA,2005-11-20T12:00:00Z,U,TD,16.7,-85.2,30,1007,0,0,0,0,0,0,0,0,0,0,0,0
AL282005,GAMMA,2005-11-20T18:00:00Z,U,TD,16.9,-85.5,30,1007,0,0,0,0,0,0,0,0,0,0,0,0
AL282005,GAMMA,2005-11-21T00:00:00Z,U,TD,17.1,-85.5,25,1008,0,0,0,0,0,0,0,0,0,0,0,0
AL282005,GAMMA,2005-11-21T06:00:00Z,U,LO,17.0,-85.2,25,1008,0,0,0,0,0,0,0,0,0,0,0,0
AL282005,GAMMA,2005-11-21T12:00:00Z,U,LO,16.7,-84.8,25,1008,0,0,0,0,0,0,0,0,0,0,0,0
AL282005,GAMMA,2005-11-21T18:00:00Z,U,LO,16.4,-84.3,25,1009,0,0,0,0,0,0,0,0,0,0,0,0
AL282005,GAMMA,2005-11-22T00:00:00Z,U,LO,15.4,-83.5,25,1009,0,0,0,0,0,0,0,0,0,0,0,0
AL292005,DELTA,2005-11-19T12:00:00Z,U,EX,27.0,-48.0,25,1010,0,0,0,0,0,0,0,0,0,0,0,0
AL292005,DELTA,2005-11-19T18:00:00Z,U,EX,26.7,-47.5,25,1009,0,0,0,0,0,0,0,0,0,0,0,0
AL292005,DELTA,2005-11-20T00:00:00Z,U,EX,26.7,-46.7,25,1008,0,0,0,0,0,0,0,0,0,0,0,0
AL292005,DELTA,2005-11-20T06:00:00Z,U,EX,27.2,-45.9,25,1008,0,0,0,0,0,0,0,0,0,0,0,0
AL292005,DELTA,2005-11-20T12:00:00Z,U,EX,27.7,-44.8,30,1007,0,0,0,0,0,0,0,0,0,0,0,0
AL292005,DELTA,2005-11-20T18:00:00Z,U,EX,28.0,-43.5,35,1003,75,75,0,0,0,0,0,0,0,0,0,0
AL292005,DELTA,2005-11-21T00:00:00Z,U,EX,28.3,-42.2,35,1000,75,75,0,0,0,0,0,0,0,0,0,0
AL292005,DELTA,2005-11-21T06:00:00Z,U,EX,29.0,-41.1,35,998,150,100,75,125,0,0,0,0,0,0,0,0
AL292005,DELTA,2005-11-21T12:00:00Z,U,EX,29.9,-40.1,35,996,150,100,75,150,0,0,0,0,0,0,0,0
AL292005,DELTA,2005-11-21T18:00:00Z,U,EX,30.9,-39.6,40,994,150,100,75,150,0,0,0,0,0,0,0,0
AL292005,DELTA,2005-11-22T00:00:00Z,U,EX,31.5,-40.1,40,992,150,100,100,150,0,0,0,0,0,0,0,0
AL292005,DELTA,2005-11-22T06:00:00Z,U,EX,31.4,-39.9,45,990,150,100,100,175,0,0,0,0,0,0,0,0
AL292005,DELTA,2005-11-22T12:00:00Z,U,EX,31.2,-39.8,45,988,175,125,125,200,0,0,0,0,0,0,0,0
AL292005,DELTA,2005-11-22T18:00:00Z,U,SS,30.7,-40.5,45,986,175,150,150,250,0,0,0,0,0,0,0,0
AL292005,DELTA,2005-11-23T00:00:00Z,U,SS,29.9,-40.9,45,984,200,200,200,275,0,0,0,0,0,0,0,0
AL292005,DELTA,2005-11-23T06:00:00Z,U,SS,28.8,-41.3,45,983,250,200,225,275,0,0,0,0,0,0,0,0
AL292005,DELTA,2005-11-23T12:00:00Z,U,TS,27.4,-41.2,50,983,250,200,250,275,45,0,0,0,0,0,0,0
AL292005,DELTA,2005-11-23T18:00:00Z,U,TS,26.4,-40.8,50,983,200,175,225,250,50,30,0,50,0,0,0,0
AL292005,DELTA,2005-11-24T00:00:00Z,U,TS,25.5,-40.2,55,982,175,150,200,225,50,30,30,50,0,0,0,0
AL292005,DELTA,2005-11-24T06:00:00Z,U,TS,25.0,-39.6,55,981,150,150,200,225,50,30,30,50,0,0,0,0
AL292005,DELTA,2005-11-24T12:00:00Z,U,TS,24.8,-39.0,60,980,150,180,175,200,60,60,60,50,0,0,0,0
AL292005,DELTA,2005-11-24T18:00:00Z,U,TS,24.6,-38.9,60,980,150,160,160,180,60,60,60,60,0,0,0,0
AL292005,DELTA,2005-11-25T00:00:00Z,U,TS,24.1,-39.0,60,980,140,140,140,160,60,60,60,70,0,0,0,0
AL292005,DELTA,2005-11-25T06:00:00Z,U,TS,23.8,-39.3,55,982,125,130,140,150,60,60,45,70,0,0,0,0
AL292005,DELTA,2005-11-25T12:00:00Z,U,TS,23.3,-39.6,55,982,120,120,140,140,50,50,30,50,0,0,0,0
AL292005,DELTA,2005-11-25T18:00:00Z,U,TS,22.8,-39.8,50,985,110,120,130,125,40,50,30,40,0,0,0,0
AL292005,DELTA,2005-11-26T00:00:00Z,U,TS,22.3,-39.8,45,989,100,125,125,90,0,0,0,0,0,0,0,0
AL292005,DELTA,2005-11-26T06:00:00Z,U,TS,21.8,-39.4,40,993,100,125,125,90,0,0,0,0,0,0,0,0
AL292005,DELTA,2005-11-26T12:00:00Z,U,TS,22.0,-38.4,35,997,100,125,125,90,0,0,0,0,0,0,0,0
AL292005,DELTA,2005-11-26T18:00:00Z,U,TS,22.6,-37.3,35,997,100,125,100,90,0,0,0,0,0,0,0,0
AL292005,DELTA,2005-11-27T00:00:00Z,U,TS,23.5,-35.8,35,998,100,100,90,60,0,0,0,0,0,0,0,0
AL292005,DELTA,2005-11-27T06:00:00Z,U,TS,24.8,-34.0,45,993,100,100,90,75,0,0,0,0,0,0,0,0
AL292005,DELTA,2005-11-27T12:00:00Z,U,TS,26.7,-31.9,60,982,120,120,90,120,60,60,0,60,0,0,0,0
AL292005,DELTA,2005-11-27T18:00:00Z,U,TS,28.3,-29.9,60,982,120,120,90,120,60,60,0,60,0,0,0,0
AL292005,DELTA,2005-11-28T00:00:00Z,U,TS,29.1,-27.5,60,983,120,120,90,120,60,60,0,60,0,0,0,0
AL292005,DELTA,2005-11-28T06:00:00Z,U,TS,29.9,-24.8,60,984,125,150,100,125,60,100,75,60,0,0,0,0
AL292005,DELTA,2005-11-28T12:00:00Z,U,EX,30.2,-21.6,60,985,125,165,165,125,60,110,90,65,0,0,0,0
AL292005,DELTA,2005-11-28T18:00:00Z,U,EX,30.2,-18.2,60,986,125,180,210,125,60,120,90,75,0,0,0,0
AL292005,DELTA,2005-11-29T00:00:00Z,U,EX,30.2,-14.6,55,988,125,165,150,105,60,90,75,60,0,0,0,0
AL292005,DELTA,2005-11-29T06:00:00Z,U,EX,30.7,-10.9,50,992,125,150,100,90,60,75,60,45,0,0,0,0
AL292005,DELTA,2005-11-29T12:00:00Z,U,EX,32.6,-6.6,35,1000,0,150,150,0,0,0,0,0,0,0,0,0
AL292005,DELTA,2005-11-29T18:00:00Z,U,EX,35.3,-1.0,30,1003,0,0,0,0,0,0,0,0,0,0,0,0
AL302005,EPSILON,2005-11-29T06:00:00Z,U,TS,31.5,-49.2,45,993,45,0,90,120,0,0,0,0,0,0,0,0
AL302005,EPSILON,2005-11-29T12:00:00Z,U,TS,31.6,-50.0,45,993,45,0,90,120,0,0,0,0,0,0,0,0
AL302005,EPSILON,2005-11-29T18:00:00Z,U,TS,31.4,-50.8,45,993,45,0,90,120,0,0,0,0,0,0,0,0
AL302005,EPSILON,2005-11-30T00:00:00Z,U,TS,31.4,-51.5,45,993,45,45,90,120,0,0,0,0,0,0,0,0
AL302005,EPSILON,2005-11-30T06:00:00Z,U,TS,31.1,-52.5,50,992,60,45,75,120,0,0,0,30,0,0,0,0
AL302005,EPSILON,2005-11-30T12:00:00Z,U,TS,30.8,-53.5,55,991,60,60,75,90,0,0,0,30,0,0,0,0
AL302005,EPSILON,2005-11-30T18:00:00Z,U,TS,30.1,-54.2,50,991,60,90,60,60,0,0,0,30,0,0,0,0
AL302005,EPSILON,2005-12-01T00:00:00Z,U,TS,29.7,-53.8,50,992,60,90,60,60,0,30,30,30,0,0,0,0
AL302005,EPSILON,2005-12-01T06:00:00Z,U,TS,30.0,-52.7,50,992,75,75,75,75,0,45,0,0,0,0,0,0
AL302005,EPSILON,2005-12-01T12:00:00Z,U,TS,30.8,-51.9,50,992,75,75,75,75,0,45,0,0,0,0,0,0
AL302005,EPSILON,2005-12-01T18:00:00Z,U,TS,31.4,-51.3,55,991,90,90,90,90,30,40,30,30,0,0,0,0
AL302005,EPSILON,2005-12-02T00:00:00Z,U,TS,31.9,-50.6,55,991,90,90,90,90,30,30,30,30,0,0,0,0
AL302005,EPSILON,2005-12-02T06:00:00Z,U,TS,32.5,-49.8,55,990,90,75,75,90,30,30,30,30,0,0,0,0
AL302005,EPSILON,2005-12-02T12:00:00Z,U,TS,33.2,-48.9,60,989,90,75,75,90,30,30,30,30,0,0,0,0
AL302005,EPSILON,2005-12-02T18:00:00Z,U,HU,33.9,-47.9,65,987,90,90,90,90,30,30,30,30,15,15,15,15
AL302005,EPSILON,2005-12-03T00:00:00Z,U,HU,34.3,-47.1,65,987,100,100,100,100,40,40,40,40,15,15,15,15
AL302005,EPSILON,2005-12-03T06:00:00Z,U,HU,34.5,-46.2,65,987,100,100,100,100,40,40,40,40,15,15,15,15
AL302005,EPSILON,2005-12-03T12:00:00Z,U,HU,34.5,-45.0,65,987,100,100,100,100,40,40,40,40,15,15,15,15
AL302005,EPSILON,2005-12-03T18:00:00Z,U,HU,34.5,-43.7,65,987,100,100,100,100,40,40,40,40,20,20,20,20
AL302005,EPSILON,2005-12-04T00:00:00Z,U,HU,34.3,-42.3,65,987,90,100,100,75,40,45,45,30,0,25,25,0
AL302005,EPSILON,2005-12-04T06:00:00Z,U,HU,34.4,-41.1,65,987,75,100,100,75,30,45,45,30,0,20,20,0
AL302005,EPSILON,2005-12-04T12:00:00Z,U,HU,34.3,-39.8,70,984,75,75,100,75,30,30,45,30,0,20,20,0
AL302005,EPSILON,2005-12-04T18:00:00Z,U,HU,34.3,-38.8,70,985,75,75,100,75,30,30,50,30,0,20,20,0
AL302005,EPSILON,2005-12-05T00:00:00Z,U,HU,34.2,-37.8,70,985,75,75,100,75,30,30,50,30,0,20,20,0
AL302005,EPSILON,2005-12-05T06:00:00Z,U,HU,34.0,-36.7,75,981,75,75,100,75,30,30,50,30,0,20,20,0
AL302005,EPSILON,2005-12-05T12:00:00Z,U,HU,33.8,-35.5,75,981,75,75,100,75,30,30,50,30,0,20,20,0
AL302005,EPSILON,2005-12-05T18:00:00Z,U,HU,33.7,-34.6,70,985,75,75,100,75,30,30,50,30,0,20,20,0
AL302005,EPSILON,2005-12-06T00:00:00Z,U,HU,33.4,-33.8,65,986,75,75,100,100,30,30,50,30,0,20,20,0
AL302005,EPSILON,2005-12-06T06:00:00Z,U,HU,33.1,-33.7,65,986,90,90,120,100,30,30,40,40,0,20,25,25
AL302005,EPSILON,2005-12-06T12:00:00Z,U,HU,32.3,-33.7,65,987,90,90,130,130,30,30,40,40,0,0,25,25
AL302005,EPSILON,2005-12-06T18:00:00Z,U,HU,31.6,-34.2,65,987,100,80,115,130,40,30,40,50,0,0,25,30
AL302005,EPSILON,2005-12-07T00:00:00Z,U,HU,30.8,-34.9,65,987,100,75,100,130,40,30,40,70,0,20,25,35
AL302005,EPSILON,2005-12-07T06:00:00Z,U,HU,30.1,-36.0,65,987,100,100,100,130,40,30,40,50,25,20,25,25
